STATEABBRV,COUNTY,STCOFIPS,POPULATION,RISK_SCORE,CFLD_RISKS,DRGT_RISKS,HWAV_RISKS,HRCN_RISKS,IFLD_RISKS,WFIR_RISKS
IN,Fountain,18045,16462,21.24681933842239,,62.5,37.73281952472704,29.07801418439716,21.055979643765905,6.488549618320611
IN,Franklin,18047,22784,34.223918575063614,,39.69465648854962,23.92421323057161,10.638297872340424,52.703562340966926,14.853689567430026
IN,Fulton,18049,20480,20.197201017811707,,70.10178117048346,37.63648041104688,32.49895702962036,20.51526717557252,5.375318066157761
IN,Gibson,18051,33008,47.99618320610687,,95.76972010178118,68.81824020552344,27.993324989570297,36.92748091603055,6.170483460559796
IN,Grant,18053,66634,69.40203562340967,,62.59541984732826,76.58959537572254,32.248644138506464,73.40966921119593,15.648854961832065
IN,Greene,18055,30764,42.49363867684479,,57.31552162849872,59.6660244059088,25.698790154359617,52.035623409669206,8.396946564885496
IN,Hamilton,18057,347343,88.80407124681933,,51.463104325699746,85.96660244059088,25.615352523988317,91.06234096692113,20.29262086513995
IN,Hancock,18059,79788,44.02035623409669,,52.57633587786259,45.664739884393065,14.559866499791404,57.06106870229007,4.866412213740458
IN,Harrison,18061,39636,51.04961832061069,,44.6882951653944,50.99550417469493,13.892365456821029,56.71119592875318,18.129770992366407
IN,Hendricks,18063,172437,76.81297709923663,,56.10687022900763,75.85099550417469,12.348769294952024,81.01145038167938,10.655216284987278
IN,Henry,18065,48893,44.81552162849873,,38.99491094147582,26.62170841361593,20.567375886524825,54.834605597964384,9.064885496183203
IN,Howard,18067,83653,63.676844783715005,,59.796437659033074,69.1072575465639,32.74926992073425,64.50381679389314,14.599236641221374
IN,Huntington,18069,36617,38.23155216284987,,64.09033078880407,55.266538214515094,29.703796412181894,48.31424936386768,9.605597964376592
IN,Jackson,18071,46428,52.926208651399484,,55.470737913486005,47.33461785484907,23.32081768877764,57.601781170483456,8.333333333333332
IN,Jasper,18073,32881,32.82442748091603,,0.0,41.3937058445729,26.324572382144343,44.87913486005089,18.670483460559797
IN,Jay,18075,20478,22.868956743002546,,0.0,16.602440590879898,38.506466416353774,36.80025445292621,5.184478371501272
IN,Jefferson,18077,33067,48.2824427480916,,29.770992366412212,32.85163776493256,20.40050062578223,55.94783715012722,9.4147582697201
IN,Jennings,18079,27585,31.90203562340967,,51.176844783715005,29.126525369299937,23.445974134334584,44.37022900763359,14.217557251908396
IN,Johnson,18081,161668,74.6501272264631,,50.38167938931297,65.63904945407836,11.264080100125156,78.91221374045801,19.6882951653944
IN,Knox,18083,36280,55.3117048346056,,80.88422391857506,62.45985870263326,26.449728827701293,53.43511450381679,8.206106870229007
IN,Kosciusko,18085,80193,66.31679389312977,,59.573791348600516,57.48233782915864,41.59365874009178,63.676844783715005,24.427480916030532
IN,LaGrange,18087,40441,62.40458015267174,,75.73155216284987,38.0218368657675,48.602419691280765,65.61704834605598,29.930025445292618
IN,Lake,18089,498479,95.92875318066157,41.2,0.0,92.80667951188182,18.64831038798498,96.15139949109415,66.06234096692111
IN,LaPorte,18091,112304,78.88040712468194,28.999999999999996,0.0,67.59794476557482,26.95035460992908,74.61832061068702,35.24173027989822
IN,Lawrence,18093,44976,47.773536895674305,,47.67811704834607,62.267180475272966,15.561118064246976,55.85241730279898,15.585241730279895
IN,Madison,18095,130062,77.25826972010178,,61.54580152671756,74.08477842003853,25.65707133917397,82.60178117048346,19.1793893129771
IN,Marion,18097,977041,97.48727735368956,,36.959287531806616,98.65125240847784,34.08427200667501,98.2824427480916,22.29643765903308
IN,Marshall,18099,46062,41.603053435114504,,53.62595419847328,44.02697495183045,31.66458072590738,44.910941475826974,6.71119592875318
IN,Martin,18101,9780,12.309160305343513,,43.12977099236641,35.67758509955042,13.308302044221945,28.276081424936393,2.608142493638677
IN,Miami,18103,35962,52.79898218829516,,70.00636132315522,51.50931278098908,33.33333333333333,65.13994910941476,9.096692111959287
IN,Monroe,18105,139535,75.98600508905852,,29.166666666666668,84.61785484906872,23.821443471005423,80.82061068702289,31.17048346055979
IN,Montgomery,18107,37923,40.99872773536896,,71.37404580152672,53.69299935773925,31.1639549436796,42.77989821882952,11.354961832061068
IN,Morgan,18109,71729,63.48600508905853,,53.721374045801525,63.26268464996788,9.887359198998748,70.86513994910942,23.091603053435115
IN,Newton,18111,13806,11.673027989821882,,0.0,27.55298651252409,16.3537755527743,19.338422391857502,10.2735368956743
IN,Noble,18113,47434,44.24300254452926,,69.46564885496184,28.48426461143224,30.371297455152273,48.409669211195926,16.603053435114504
IN,Ohio,18115,5935,3.371501272264631,,22.678117048346056,11.84971098265896,7.050479766374634,7.760814249363868,0.89058524173028
IN,Orange,18117,19861,40.489821882951645,,52.48091603053435,50.80282594733462,22.90362953692115,47.646310432569976,12.786259541984732
IN,Owen,18119,21316,35.11450381679389,,46.50127226463104,49.77520873474631,12.307050479766374,49.42748091603055,11.513994910941475
IN,Parke,18121,16156,27.576335877862597,,68.73409669211196,45.21515735388568,26.408010012515643,34.35114503816794,9.637404580152673
IN,Perry,18123,19166,35.01908396946565,,40.80788804071247,47.49518304431599,17.146433041301627,49.01399491094148,5.947837150127226
IN,Pike,18125,12239,19.24300254452926,,58.61959287531806,49.06872190109184,24.363788068418856,26.84478371501272,11.577608142493638
IN,Porter,18127,173161,81.39312977099237,27.4,0.0,70.35966602440591,13.224864413850646,79.9618320610687,60.527989821882954
IN,Posey,18129,25205,46.31043256997455,,51.526717557251914,58.44572896596018,27.36754276178556,51.176844783715005,3.625954198473282
IN,Pulaski,18131,12514,11.19592875318066,,18.606870229007633,30.28259473346179,31.080517313308302,18.352417302798983,1.940203562340967
IN,Putnam,18133,36701,42.84351145038168,,65.10814249363868,52.408477842003855,19.482686691697957,48.1234096692112,9.987277353689567
IN,Randolph,18135,24502,31.456743002544528,,0.0,18.81824020552344,32.37380058406341,46.978371501272264,7.092875318066158
IN,Ripley,18137,28944,46.78753180661578,,51.81297709923665,33.269107257546565,29.370045890696705,53.81679389312977,7.983460559796438
IN,Rush,18139,16749,15.776081424936386,,48.50508905852418,15.863840719332048,19.941593658740093,28.498727735368956,1.240458015267176
IN,St. Joseph,18141,272680,85.81424936386767,,12.91348600508906,79.2228644829801,43.55444305381727,85.40076335877863,22.169211195928753
IN,Scott,18143,24384,22.264631043257,,37.913486005089055,31.920359666024407,19.98331247392574,23.918575063613233,6.138676844783715
IN,Shelby,18145,45055,43.416030534351144,,60.1145038167939,40.39820166987797,13.016270337922403,52.54452926208651,4.707379134860051
IN,Spencer,18147,19789,39.408396946564885,,61.036895674300254,54.68850353243416,25.19816437213183,45.45165394402035,29.357506361323153
IN,Starke,18149,23365,24.93638676844784,,0.0,35.067437379576106,21.109720483938258,27.480916030534353,13.136132315521628
IN,Steuben,18151,34413,27.19465648854962,,52.608142493638674,26.97495183044316,28.493950771798083,38.19974554707379,12.94529262086514
IN,Sullivan,18153,20808,20.642493638676847,,56.52035623409669,47.20616570327553,24.155193992490613,23.02798982188295,2.798982188295165
IN,Switzerland,18155,9726,11.60941475826972,,32.82442748091603,19.877970456005137,10.930329578639968,21.533078880407125,3.021628498727735
IN,Tippecanoe,18157,186025,81.8384223918575,,56.48854961832062,85.87026332691072,43.637880684188566,79.70737913486005,29.03944020356234
IN,Tipton,18159,15348,8.874045801526718,,49.52290076335878,28.548490687219015,14.226115978306217,18.861323155216287,1.399491094147583
IN,Union,18161,7087,5.216284987277354,,28.212468193384225,11.560693641618498,9.8456403838131,9.541984732824428,0.413486005089058
IN,Vanderburgh,18163,180120,91.31679389312976,,52.79898218829516,93.38471419396276,42.84522319566124,89.79007633587787,31.20229007633587
IN,Vermillion,18165,15439,23.44147582697201,,58.5559796437659,38.40719332048812,29.32832707551106,32.98346055979644,7.347328244274809
IN,Vigo,18167,106114,83.20610687022901,,56.8384223918575,83.20488118175979,42.3863162286191,85.1145038167939,27.003816793893133
IN,Wabash,18169,30942,40.966921119592875,,69.40203562340967,39.46692357096981,30.87192323738006,47.32824427480916,9.669211195928751
IN,Warren,18171,8438,5.756997455470738,,39.2175572519084,23.057161207450225,23.738005840634127,12.27735368956743,2.480916030534351
IN,Warrick,18173,63877,65.10814249363868,,48.1234096692112,75.78676942838791,22.56987901543596,68.92493638676844,35.55979643765903
IN,Washington,18175,28144,40.93511450381679,,55.94783715012722,44.70134874759152,20.90112640801001,47.36005089058524,10.750636132315522
IN,Wayne,18177,66531,74.10941475826972,,25.222646310432573,49.486191393705845,28.035043804755944,79.67557251908397,20.706106870229007
IN,Wells,18179,28178,22.837150127226465,,39.662849872773535,47.84842646114322,26.533166458072593,37.659033078880405,4.961832061068702
IN,White,18181,24684,38.51781170483461,,14.53562340966921,43.44894026974952,34.71005423445974,48.56870229007634,7.37913486005089
IN,Whitley,18183,34144,24.58651399491094,,64.63104325699746,53.114964675658314,26.741760534000836,34.28753180661578,10.146310432569974
IA,Adair,19001,7418,49.49109414758271,,94.56106870229009,59.50545921644188,14.726741760534,23.791348600508904,34.06488549618321
IA,Adams,19003,3704,20.35623409669211,,95.64249363867685,53.01862556197816,8.385481852315396,11.513994910941475,31.679389312977097
IA,Allamakee,19005,14052,38.19974554707379,,50.445292620865146,43.416827231856125,11.639549436795996,50.47709923664122,16.698473282442748
IA,Appanoose,19007,12311,41.18956743002545,,96.34223918575063,69.5247270391779,9.052982895285774,29.961832061068705,59.510178117048355
IA,Audubon,19009,5674,38.581424936386775,,97.83715012722645,36.60886319845858,15.10221109720484,19.783715012722645,33.36513994910941
IA,Benton,19011,25558,28.816793893129773,,82.91984732824427,17.533718689788053,11.80642469753859,40.33078880407125,36.38676844783715
IA,Black Hawk,19013,131044,76.59033078880407,,96.66030534351144,44.76557482337829,17.06299541093033,76.62213740458014,36.895674300254456
IA,Boone,19015,26715,28.403307888040715,,95.03816793893128,7.642903018625562,9.345014601585316,28.75318066157761,15.935114503816797
IA,Bremer,19017,24970,24.55470737913486,,86.16412213740458,18.368657675016056,8.427200667501044,33.36513994910941,22.868956743002546
IA,Buchanan,19019,20565,24.04580152671756,,81.10687022900763,24.66281310211946,12.390488110137673,38.581424936386775,7.188295165394402
IA,Buena Vista,19021,20823,39.28117048346056,,74.58651399491094,26.300578034682083,,32.91984732824427,17.87531806615776
IA,Butler,19023,14334,27.099236641221378,,88.54961832061069,12.8131021194605,10.012515644555696,37.213740458015266,22.423664122137403
IA,Calhoun,19025,9927,44.56106870229007,,97.07379134860051,17.726396917148364,14.685022945348353,20.610687022900763,8.492366412213741
IA,Carroll,19027,20756,57.601781170483456,,94.6882951653944,20.42389210019268,19.440967876512307,37.53180661577608,28.530534351145036
IA,Cass,19029,13124,60.05089058524173,,97.64631043256996,71.8368657675016,17.563621193158113,43.35241730279898,40.55343511450381
IA,Cedar,19031,18505,21.501272264631044,,80.3117048346056,42.549775208734744,10.262828535669586,27.608142493638677,31.774809160305345
IA,Cerro Gordo,19033,43117,69.59287531806616,,97.61450381679388,19.942196531791907,11.514392991239047,68.95674300254453,26.653944020356235
IA,Cherokee,19035,11649,34.12849872773537,,80.34351145038168,27.809890815671164,,39.05852417302799,24.459287531806613
IA,Chickasaw,19037,12002,31.743002544529265,,86.89567430025447,22.0616570327553,12.14017521902378,39.56743002544529,19.561068702290076
IA,Clarke,19039,9747,18.384223918575064,,92.58905852417303,54.303147077713554,7.801418439716312,9.637404580152673,42.01653944020356
IA,Clay,19041,16377,36.38676844783715,,61.73664122137404,16.634553628773283,,53.7531806615776,29.64376590330789
IA,Clayton,19043,17028,42.20737913486005,,64.34478371501272,42.6461143224149,14.893617021276595,58.01526717557252,12.340966921119591
IA,Clinton,19045,46429,64.82188295165395,,92.39821882951652,54.23892100192679,14.017521902377972,66.92111959287533,50.06361323155216
IA,Crawford,19047,16525,60.846055979643765,,98.37786259541984,30.732177263969177,0.0,56.07506361323155,46.21501272264631
IA,Dallas,19049,99673,60.591603053435115,,93.44783715012723,74.66281310211946,12.557363370880267,60.43256997455471,40.64885496183206
IA,Davis,19051,9094,50.349872773536894,,98.66412213740456,75.69043031470778,13.85064664163538,32.66539440203562,68.63867684478372
IA,Decatur,19053,7645,23.600508905852415,,94.21119592875316,63.61592806679512,8.468919482686692,15.839694656488549,52.09923664122137
IA,Delaware,19055,17486,49.74554707379134,,80.97964376590332,34.00770712909441,19.39924906132666,61.73664122137404,12.436386768447836
IA,Des Moines,19057,38895,55.78880407124682,,84.98727735368958,83.3975594091201,15.352523988318731,56.04325699745547,42.93893129770993
IA,Dickinson,19059,17612,36.323155216284995,,43.00254452926209,31.535003211303792,,49.87277353689568,54.230279898218825
IA,Dubuque,19061,99148,63.58142493638677,,68.38422391857506,60.982658959537574,11.055486024196911,65.36259541984732,22.80534351145038
IA,Emmet,19063,9388,42.74809160305343,,96.75572519083968,24.791265253693,,20.419847328244277,23.823155216284988
IA,Fayette,19065,19509,50.89058524173028,,86.29134860050891,40.33397559409121,17.35502711722987,59.16030534351145,14.472010178117047
IA,Floyd,19067,15615,47.74173027989822,,93.86132315521628,20.873474630700063,12.098456403838131,56.265903307888046,28.848600508905857
IA,Franklin,19069,10019,21.946564885496183,,95.73791348600508,8.253050738599873,11.556111806424695,13.963104325699746,6.106870229007633
IA,Fremont,19071,6605,14.980916030534353,,79.83460559796438,51.76621708413616,0.0,18.416030534351144,36.83206106870229
IA,Greene,19073,8769,31.774809160305345,,96.88295165394402,15.67116249197174,12.80767626199416,12.02290076335878,10.30534351145038
IA,Grundy,19075,12329,13.136132315521628,,89.24936386768448,9.40912010276172,9.303295786399666,14.185750636132315,8.0470737913486
IA,Guthrie,19077,10623,26.526717557251914,,94.94274809160304,29.96146435452794,10.054234459741345,22.010178117048344,39.090330788804074
IA,Hamilton,19079,15039,42.90712468193384,,96.27862595419847,10.693641618497113,18.856904463913224,41.03053435114504,13.486005089058525
IA,Hancock,19081,10795,28.78498727735369,,95.32442748091603,9.023763648041104,0.0,21.596692111959285,6.583969465648855
IA,Hardin,19083,16876,58.396946564885496,,96.43765903307887,11.143224149004496,18.98206090947017,52.86259541984733,39.026717557251914
IA,Harrison,19085,14559,31.29770992366413,,86.41857506361323,19.364161849710985,0.0,37.02290076335878,59.796437659033074
IA,Henry,19087,20465,30.852417302798983,,78.30788804071247,80.95696852922286,16.14518147684606,26.717557251908396,47.93256997455471
IA,Howard,19089,9449,15.585241730279895,,78.33969465648855,16.730892742453435,9.55360867751356,25.41348600508906,9.255725190839694
IA,Humboldt,19091,9597,24.07760814249364,,95.29262086513997,9.377007064868335,8.760951188986233,18.893129770992367,5.057251908396947
IA,Ida,19093,7001,18.352417302798983,,77.98982188295165,24.24534360950546,,18.447837150127228,20.165394402035624
IA,Iowa,19095,16661,28.24427480916031,,75.19083969465649,49.71098265895954,10.888610763454318,32.60178117048346,61.1323155216285
IA,Jackson,19097,19475,36.06870229007634,,78.46692111959288,35.64547206165704,10.80517313308302,43.320610687022906,35.718829516539444
IA,Jasper,19099,37808,43.670483460559794,,95.83333333333334,50.12845215157354,12.223612849395076,40.17175572519084,53.0852417302799
IA,Jefferson,19101,15635,27.067430025445297,,82.31552162849873,79.51188182402055,13.0997079682937,20.35623409669211,54.67557251908397
IA,Johnson,19103,152809,87.43638676844785,,81.77480916030534,87.50802825947335,13.600333750521484,79.77099236641223,64.3765903307888
